spkr_id,age,gender
pretrain-6087203891481197747,49,male
main-6265286120475323787,52,male
pretrain-5695464219380391015,44,male
pretrain-6041916038325253798,68,male
main-6151015079591335531,51,male
pretrain-6231921955526512196,51,male
main-6258994422883410530,55,female
main-5880711742314295123,51,female
pretrain-6126470629984890143,61,male
main-5946535552099351181,47,male
main-6224424231117904542,44,male
pretrain-5976887226986785353,55,male
pretrain-5970605837316382087,50,male
main-5962527003832534045,54,male
main-6225237268427037398,39,male
main-6122422193811670902,46,male
pretrain-5580197175580545740,51,male
pretrain-6112410625044684460,43,male
main-5957356292704936469,39,female
pretrain-5959179506452511090,60,male
main-5921668979945676418,49,male
main-5950979554760561993,46,male
main-5940559534603755744,57,male
main-5855213809968201100,36,male
pretrain-6013589870014737316,46,female
pretrain-5973775523181468916,34,male
pretrain-6112445414279844664,47,female
main-6045997975243374960,56,male
main-6180616853188825835,43,female
main-6003269063602467289,50,male
pretrain-5709705901437218438,59,male
main-6005951700305960447,49,male
pretrain-5976593451223672859,50,male
pretrain-5956552274827061293,50,female
main-5856396643961519586,50,female
pretrain-6260129582739679199,46,female
pretrain-6036068869978978350,40,male
pretrain-5956187632103630886,51,female
pretrain-5677031078739428224,42,male
main-5929411517490186457,55,male
main-6329835613463566698,44,female
main-6215154832699670346,37,female
pretrain-6150222658125223462,57,male
pretrain-6222510823187538064,34,male
main-6215518186932912012,45,female
main-6224489944117466725,40,female
pretrain-6127918892957162648,61,male
main-5547135805826127437,45,male
pretrain-6124633242975654350,52,male
main-6278683841458446331,41,male
main-5867892553425938566,57,male
pretrain-5952489665261833803,56,male
main-5949893357531430238,48,male
pretrain-5989484795562670639,45,male
pretrain-5992913467955004536,60,male
main-6244180651182762664,47,female
pretrain-6175120154043398820,37,male
main-6264226981540067468,51,male
main-5945344987164963843,52,male
main-6033012571120703145,57,male
pretrain-5864521863092035878,47,male
pretrain-6057501615649714781,48,male
main-5860236344724086094,44,male
pretrain-6083782950029991723,47,male
pretrain-5886431350262395791,53,male
pretrain-5726904668477317336,50,male
main-5930961571187312885,49,male
pretrain-6109847818059221741,34,female
main-5942747390944340934,49,male
main-5962843972419044287,48,male
pretrain-6130176327767946740,43,male
main-5863037522394535617,49,male
pretrain-6179217552843850716,60,male
main-5965831981166808482,53,male
main-6229723791264442560,50,male
pretrain-5543452012376344550,47,male
pretrain-6128409807719095795,38,female
main-5608960142065126132,51,male
pretrain-5960663847019594549,47,male
main-6250083224737593779,50,male
pretrain-6115000490324173496,58,male
pretrain-6075947641191920974,48,male
pretrain-5904606792865602249,49,male
main-5704009486312527547,43,male
main-5966203066341182911,44,male
pretrain-6188213791342693604,49,male
main-6085244097904093508,53,male
main-5961788698954417041,62,male
main-5925723858569834509,40,male
pretrain-6048116253113768240,50,female
main-6387701707842623991,43,female
main-5895337394447370328,56,female
main-5992534651839499526,58,male
main-5959136986145860115,48,male
main-5540444676275685005,45,male
main-5935567923612276359,47,female
pretrain-6071254959924236624,41,female
pretrain-5922411150294425283,54,male
pretrain-6287535769055511638,39,female
main-6113840849154316878,50,male
main-6313936933024013236,40,female
pretrain-6090945666990186697,35,male
pretrain-6113500687744411751,49,male
main-6126462899043757342,46,female
pretrain-6123608893275619492,43,female
pretrain-5952440702634665473,50,male
pretrain-6223399881417808465,39,male
pretrain-6249317861565449483,55,female
pretrain-6218568043210451955,58,male
main-6251915457786071376,47,male
pretrain-6063817794555214833,44,male
main-6355115790967873574,46,male
main-6103562562918283228,49,female
pretrain-5941434419441951036,44,female
main-5682226271180676767,39,female
pretrain-6250496830088264434,31,female
main-6367373198133943465,44,male
pretrain-6228506168036026465,40,male
pretrain-5999921566091961236,43,male
pretrain-5942747390944340934,51,male
main-6081556438983741451,42,female
main-6083871855853018932,42,female
pretrain-5984379797434573902,49,male
pretrain-5971456240840925439,42,male
pretrain-5969465523499291308,52,male
pretrain-6127971721054840225,47,female
main-6258289618750134578,49,female
pretrain-5985886042465284731,56,male
pretrain-6203140950179222464,34,male
pretrain-6101595038399976173,42,male
main-6232325252955631761,40,female
main-5625996559341423918,59,male
main-5976222366049298432,51,male
main-6280168182286375777,41,male
pretrain-5995070400531123880,49,male
main-6254571036065254098,46,female
main-6327570447711650000,57,female
pretrain-6277668511320102944,42,female
main-6218092590330136502,48,male
pretrain-6091247173693716519,55,male
pretrain-5962833664497533869,46,male
pretrain-6236039970169919751,46,male
main-6111986711772568049,54,male
pretrain-6207806573283352807,51,male
pretrain-6226650742164152616,43,male
main-5864094084349423079,33,female
main-6112410625044684460,41,male
main-5964405622527804567,63,male
main-5547912765409973907,61,male
pretrain-6285734459901992892,49,male
main-6249317861565449483,46,male
pretrain-6114308571092851318,42,male
pretrain-5915399186687065812,48,male
main-6154733662276218812,39,male
pretrain-6237145494751910162,33,female
main-6169430181369718653,43,male
pretrain-5538264550876231491,58,male
main-6099712554234137399,50,male
main-6093431164563735044,36,female
pretrain-5985602574623808918,40,female
main-5975990437816016415,50,male
pretrain-6047908806193434026,48,male
pretrain-5690217487331594758,56,male
main-6112030520438988145,52,male
main-6133233914985904017,47,female
pretrain-5952360816242957424,47,female
pretrain-6227860634451435901,56,male
pretrain-6238950669506360558,46,male
main-6079418833760484717,53,male
pretrain-6148061860078606843,51,male
pretrain-5871201396230780116,56,male
pretrain-6073875748968958886,38,female
pretrain-5599145712297029189,46,female
pretrain-6278683841458446331,41,female
main-6155267097214379931,42,male
main-6219678721752549410,40,female
main-5687545158680046865,44,male
main-6261266031086199857,50,male
pretrain-5897440210435492534,70,male
main-6072205865683641285,43,male
main-6226929056044870474,52,male
main-6099836249292262213,42,female
pretrain-5657100712499082677,47,male
pretrain-6289995496825866522,41,female
pretrain-6234169082415778641,55,male
main-6223658867945757282,48,male
main-6330311066473698535,54,male
main-6037826370466003867,40,male
pretrain-5983671127830793977,53,male
main-5545111587739522458,40,male
pretrain-5935712234513419665,40,male
main-5938754359849182093,52,female
main-5987374248633349325,45,female
pretrain-5943555274292632314,49,male
main-5909794254365713250,45,female
pretrain-6155499025578847086,48,male
main-6120195682765419711,52,male
main-6188213791342693604,29,male
pretrain-5930946109305043539,49,male
main-5994092436477762192,44,male
pretrain-6097949899655865516,55,male
pretrain-5946164466924976773,48,male
main-5950237384411813178,43,male
pretrain-6216631442456035348,44,male
pretrain-5559775894578265600,41,male
pretrain-5550346723376620682,53,male
pretrain-6119809135708779685,54,male
pretrain-6112030520438988145,51,male
main-5536876846942893978,43,female
main-6049666306810894725,42,male
main-5561642916861807887,55,male
main-5582794771801168835,49,male
main-6337531765361335111,48,male
main-5858182491363198530,38,male
pretrain-6191818986890260693,41,male
pretrain-6233032634069283005,41,male
main-5964390160645539923,55,male
pretrain-6204424286407333494,50,female
pretrain-5938317561675177809,52,male
main-5989654876268244131,46,female
pretrain-5576621615306624475,44,male
main-5674823895046013655,51,male
pretrain-6129797511652436949,36,female
main-5986224915385004746,40,male
pretrain-6197385264505878665,47,male
pretrain-5553869455552804109,51,male
pretrain-5859784084667878498,41,male
pretrain-5571739525981255385,51,male
main-5677145754366232029,55,male
main-6212557236479047437,35,male
pretrain-6162688800701845356,45,female
main-6060106942941205381,52,male
pretrain-6201134770955325074,60,male
main-6224505405999732327,61,male
pretrain-6116898436372341719,41,female
main-5992739521779520222,32,female
main-5551615886212587457,42,male
pretrain-5542026942227535168,32,male
pretrain-6215154832699670346,34,female
pretrain-5995503333234494936,50,male
main-6257079726462850041,45,female
pretrain-6225591603228894396,54,male
pretrain-6137976847370853023,60,male
main-5918933515274853764,38,female
pretrain-6219271558852887739,53,male
main-6037107392941383079,27,female
main-6129553987006688938,52,male
main-6077934493063050698,38,female
pretrain-6221923271661375985,65,male
pretrain-5958765900971485676,44,male
pretrain-6171621903180804569,40,male
pretrain-5954757407994123932,43,female
pretrain-5973203433537005027,47,male
main-5865635118615159260,41,male
pretrain-6236411055344294154,39,female
pretrain-5992905737013873939,48,male
main-6203709174352483308,49,male
pretrain-6126836561198576117,50,male
main-5982878706364629395,47,female
pretrain-6077555676948173368,54,male
main-6129827146926714556,55,female
pretrain-6244833915708484349,54,female
main-5956968457158041355,61,male
pretrain-5588805578531926344,44,male
main-5972606862579587386,38,male
pretrain-6256418730995993430,49,male
main-5552399288247379774,40,female
pretrain-6119163602124195536,44,male
main-6229012544680867141,49,male
pretrain-6102178724456147447,41,male
main-6257450811637224469,41,female
pretrain-6105379334084398442,58,male
pretrain-5861568643579367675,46,female
main-6045255804894625121,39,male
pretrain-6124691225034213782,37,female
main-5562860540090226466,45,female
main-6025588290652796635,49,male
pretrain-6135603448443081259,42,male
main-6381766922032944158,49,male
main-6247408319105708663,58,male
pretrain-6101707137046410036,45,female
pretrain-6210322994491666082,51,male
main-6363997353839279323,48,male
pretrain-6093036886565962211,60,male
main-5623331961631013243,32,female
pretrain-5960884178841813863,37,male
main-5586505623544917789,45,male
pretrain-6228618266682456462,46,male
pretrain-5993350266129010638,52,male
pretrain-6102503423983080250,42,male
pretrain-5881491278878585152,57,male
pretrain-6225949803501445364,49,male
pretrain-5722693882540311125,51,male
main-6116477100080540984,48,female
pretrain-5962890358066484044,38,male
pretrain-6075205470843171913,46,male
pretrain-6038135608111311624,55,male
main-5965116869112731031,47,male
pretrain-5718983030796562115,63,male
pretrain-6102433845512824797,68,male
pretrain-6076416651620577194,52,male
main-6103918186210389421,42,female
main-6210048546081451664,58,female
main-6142866667637358697,38,male
main-6222510823187538064,36,male
main-6162688800701845356,56,female
main-6362193467574893437,59,male
pretrain-6124285350624678326,61,male
main-6279797096981569617,49,male
main-6113871772918784551,55,male
pretrain-5577676888771250495,39,male
pretrain-5883420148691157400,65,male
main-6148061860078606843,42,male
pretrain-6244516947121973130,48,male
main-6359580409472005362,66,male
pretrain-6127949816721699347,52,male
main-6224520867882064553,36,female
main-6125019790032294377,57,male
pretrain-5854865917617226996,51,male
main-5939542915844728475,38,male
main-6112395163162418574,51,female
main-6254111045067852458,54,female
pretrain-5953126179415105574,50,male
main-6259031789098821587,38,male
pretrain-6105750419258864270,46,female
pretrain-6090810375519713283,52,male
pretrain-5573250924972719885,52,male
main-5542132598423013227,49,male
main-5857463513837848076,52,male
pretrain-5960308223727479402,41,male
pretrain-6260928446656802780,50,male
main-5936494348058025362,39,male
pretrain-5917996782907657938,46,male
main-6264598066714502597,51,female
main-6328312618060398848,48,male
main-6349213217412979095,31,female
pretrain-6081653075747837089,64,male
main-5679613213077789161,47,female
pretrain-5986224915385004746,40,male
pretrain-6060099211870336260,56,male
main-6127219242784584667,52,male
main-6250496830088264434,29,female
main-6093156716153520625,42,female
main-5862681899102430561,50,male
main-6121328265641447573,42,female
main-6049337741812751957,40,female
main-6151312720825015447,44,male
pretrain-6225634123405189342,52,female
pretrain-5987702813631556804,48,male
main-6387705573313124513,44,male
pretrain-5866763836020613973,42,male
main-5943934090408162961,37,male
pretrain-5860028897803687409,58,male
pretrain-6081533246160343048,56,male
main-6232684741718215798,48,male
pretrain-5944672395286322992,53,male
main-5691271472306061030,44,female
main-6248200740571759847,52,male
pretrain-5994761162885746078,51,male
main-6324764116080445123,42,male
pretrain-5855193194125180298,49,female
main-6252255619195978409,31,male
pretrain-5986299647815885561,52,male
main-5882677978342407852,54,male
pretrain-6124277619683545525,52,male
main-6354006400915251783,37,male
pretrain-6217447056745545811,50,male
main-6061599014449425173,45,male
main-6197787273575241375,40,male
main-6353635315740877357,36,female
pretrain-5553243249321047271,45,female
main-6148819492309618991,54,male
pretrain-6077174283851659335,42,male
main-5968674390523305100,49,male
pretrain-6252367717842407018,49,female
pretrain-6247899233867642699,36,female
pretrain-5883308050044731145,43,female
main-6106844347429062870,50,male
main-6132781654929609008,52,male
main-5964637550761850467,46,male
pretrain-5708325928445013237,46,male
main-5984750882608948307,59,male
main-6193535255821744118,37,female
main-6211501963014352066,34,female
main-6228854060387002490,44,male
pretrain-5548411411113039571,46,male
main-5876396588671999415,48,male
pretrain-6231192670079676476,39,female
pretrain-5854800204617596265,52,male
main-6357714675678689620,47,male
pretrain-6213017227476449094,45,male
pretrain-6113462033038811524,54,male
main-6103152823038244797,50,male
pretrain-5943988206996091651,55,male
main-6315405811839181004,50,male
main-6031943124394439486,55,male
main-6370331571607430336,46,male
pretrain-6085394851386601911,46,female
main-5860130688528668735,50,female
main-6259758497565304796,38,male
main-6129472812124794530,47,male
main-6116163996964662518,51,male
pretrain-6118027153777667557,34,male
pretrain-6135089340857752013,44,male
pretrain-5552399288247379774,40,male
pretrain-6243549290990912607,33,female
pretrain-5568071194413739140,44,female
main-5682340946807479970,40,male
main-6227075943926392038,48,male
pretrain-5879744086182570414,45,male
pretrain-5692781582807311304,49,female
main-6081533246160343048,35,female
main-5999550480917586806,44,female
pretrain-5989600759679599542,43,female
main-6141011241765483892,46,male
main-6134316246744472906,48,male
pretrain-5902967833345446762,59,male
pretrain-5993727793754392059,46,male
main-6041181598917637143,42,male
main-6048580109581736274,64,female
pretrain-6093156716153520625,39,female
pretrain-6099078617061188212,35,male
main-6017737519932497348,53,male
main-6112884789434225502,36,female
main-5538635636050605931,52,male
pretrain-6030430436782345961,52,male
main-6213291675886663520,35,female
pretrain-5955439019303933141,47,male
main-5948390977971223362,50,male
main-6349793037997935601,41,female
main-6314248747649637090,46,male
pretrain-6116809530549314510,34,male
main-5854865917617226996,52,male
pretrain-5638917538954721590,40,male
pretrain-6243057087738065053,55,male
main-6078643162666824975,46,male
pretrain-5581112003614596105,52,male
main-6179959723192533433,48,male
main-6064123166729284457,48,male
pretrain-6079040017644975404,66,male
pretrain-5571291131395552936,54,male
main-6090945666990186697,32,male
pretrain-6114211934328691307,45,female
main-5573250924972719885,51,male
pretrain-5547240173531420243,51,male
pretrain-6251513448847229551,41,female
pretrain-6084258402909659419,48,female
main-6355861826787125225,38,female
main-5962472887244604442,49,male
main-6229716060323243990,63,male
main-5954653040288765014,43,male
pretrain-5857811406188824102,38,male
main-6328038169780654524,43,male
pretrain-5857451917426151011,37,male
pretrain-6210435093268505324,45,female
main-6135974533617455571,39,male
main-6107532401189976534,49,male
pretrain-5573888727616175935,60,male
pretrain-6101278069813467810,49,male
pretrain-5989504122915502641,64,male
main-6217563020992948710,51,male
pretrain-6082669694506867284,43,male
main-5544944084014976732,58,male
pretrain-5551115952019334286,47,male
pretrain-6117670241995436442,48,female
main-5711190242134719280,60,male
pretrain-5677126427013402045,58,female
main-6053388754966342225,58,male
main-6215560707109142416,56,male
main-5576621615306624475,53,female
pretrain-6063423516556721571,41,male
main-5753211772662042487,50,female
main-6174795454515819101,54,male
main-6079426564832078625,43,male
main-6351714176869448803,47,female
main-6100224084839091944,44,female
pretrain-6120203413706557705,53,male
main-5962121129423061987,51,male
pretrain-6107629037954070826,68,male
main-6214505433645164623,50,male
main-6192947704295650865,53,male
pretrain-6253094426308887277,36,female
main-5539826200985059108,41,male
main-6261613923437239642,42,male
main-5542044981090174822,43,male
pretrain-5976373119402090086,36,male
main-6102433845512824797,66,male
pretrain-5674548158145608475,47,male
pretrain-5937204306152054604,55,male
main-6132264970363900193,50,male
main-6121359189405910825,55,male
main-6211490366602652865,43,male
main-6194462968757681956,47,male
main-5691990449831385037,44,male
main-5996643647051589460,43,male
pretrain-6228877253210400893,50,female
pretrain-6040430409137566393,56,male
main-5936782969860318155,35,male
main-6225252730309307418,37,male
pretrain-6114266050916557410,54,male
main-6091181460694087712,50,male
main-6094269971676647304,46,male
pretrain-6251239000567432131,45,male
pretrain-5549018289991964439,43,male
main-6258622049218779913,51,male
pretrain-5973918545591787964,56,male
pretrain-6134316246744472906,50,female
pretrain-6260833098382826790,56,male
main-6101151797774971597,55,male
main-6214130482999572395,37,female
pretrain-6190999507130183842,46,male
main-6118027153777667557,39,male
pretrain-6230303611849378443,38,female
pretrain-6280168182286375777,51,female
pretrain-6143253214693998093,55,male
pretrain-5950979554760561993,42,male
pretrain-6017061062583311696,51,male
main-5943980476054958846,59,male
main-6293882871725478288,40,female
pretrain-6215518186932912012,44,female
pretrain-6113937485918475094,38,female
main-5956106457221800240,49,male
pretrain-5996643647051589460,49,male
main-5989971844853973943,39,female
main-6323817075791736335,39,female
pretrain-5672968469174139300,60,male
main-6127238570137479652,48,male
pretrain-5588349453005090772,37,male
pretrain-5992198355900220475,39,female
main-5857823002600525416,37,male
main-5985526553702608998,47,male
main-5952766690652427723,60,male
main-6349228679295241171,62,male
main-6243832758831786611,36,female
main-6131901616130658582,37,male
pretrain-6243026163973534953,53,male
main-6105363872202132841,46,male
main-5677126427013402045,49,male
pretrain-6157493608260630971,50,female
pretrain-6109758912236194532,52,female
main-6127199915431811298,37,female
pretrain-6132410569755234598,47,female
main-5704881794170345189,49,male
pretrain-5960292761845220619,45,male
pretrain-6091989344042465374,56,male
pretrain-5671225141948690289,47,male
main-6112356508456817455,41,male
main-5566095938954306057,49,male
pretrain-5961077452370133893,56,male
pretrain-5708233157151421822,56,male
main-6083411864855617006,43,male
main-6110918553406054350,52,male
main-5695426853164919705,50,male
main-5960663847019594549,48,male
main-6101336051872035625,43,female
main-6232576508542421770,46,male
pretrain-6259789421329834604,34,male
pretrain-5688769224359384398,54,male
pretrain-5860385809585986822,54,female
main-6250400193324104423,44,female
pretrain-5543208487730661326,47,male
main-5863802885566688761,40,male
main-5960922833547543357,53,male
pretrain-5967300859982040585,45,female
main-6335676339489461610,53,male
pretrain-5995511064175627737,56,male
main-6076517153855366409,43,female
main-5933477992526104257,35,female
pretrain-6282313518320303260,39,male
pretrain-5665983563860646489,45,male
main-6225815800521747234,54,male
main-6113217219902935917,46,female
main-5971835056956432644,38,female
pretrain-5537751731781090844,45,male
pretrain-5552454693325501610,46,male
main-6074576687631033460,48,male
pretrain-5958823883160402401,58,female
main-6195545300516274121,37,male
main-5954319321329935516,47,male
main-5965495685227591328,43,female
pretrain-6116113745847299314,48,male
main-6133514805847040672,49,male
main-6044359015723220282,45,female
main-6221084464548532055,47,female
pretrain-6264172864952202317,42,female
main-5913481913286036512,59,male
main-6289980034943602890,47,female
main-6264501429950344525,40,female
pretrain-6080532089283644449,40,female
pretrain-6217563020992948710,52,male
pretrain-5568172985138654348,49,male
main-6265614685473467810,41,female
pretrain-5986284185933619960,51,male
pretrain-6118409835363804230,42,female
main-6216302877457891313,49,male
main-6253741248383668547,30,female
pretrain-6120972642349273878,53,male
pretrain-5924637661340673854,49,male
main-5583908027324294269,48,male
pretrain-5930575024130669109,49,male
pretrain-6081176334377981032,55,male
pretrain-6217841334743318559,44,male
pretrain-6083825470206222479,59,male
main-5934962333223604042,36,female
pretrain-6119074696301163641,53,male
pretrain-6201853748480611173,34,female
main-5985422185997376899,50,male
pretrain-5536266102593401990,38,male
pretrain-6220755899550388031,53,male
pretrain-5995197961190233380,52,male
pretrain-5981846625853885048,45,male
main-5536038039829982468,50,male
main-6256418730995993430,44,male
main-6106515782430919984,58,male
pretrain-6172182396412934275,57,male
main-6331559613336179781,48,male
pretrain-6122101359754721970,40,female
pretrain-6287225242920010832,46,male
pretrain-6000369960678308043,42,male
pretrain-5599056806474000697,63,male
main-6045626890069003904,44,female
pretrain-5974289630766162410,60,male
pretrain-6061583552567178476,49,male
pretrain-5544538209605506454,67,female
main-6288316594109859855,50,male
main-6208239505986789611,60,male
main-6389599653890730492,58,male
main-6265355699075927737,40,male
main-6075674481271828339,49,male
main-6246743458168222038,49,male
main-6226256464166379785,48,female
main-6111339889697854178,39,female
pretrain-6085267290727491911,38,female
main-6233032634069283005,52,male
main-6109105647710472884,37,female
main-6034920825090317230,48,male
main-6022203426926816347,25,female
pretrain-5956210824927743309,32,male
pretrain-5858194087774899826,36,male
main-6226320888675819792,53,male
pretrain-5923737006698702589,44,male
pretrain-6232371638602402853,51,male
main-6384829663342218937,45,female
pretrain-5688959920907327043,53,female
main-6086508106909724915,49,female
main-6214041577176545185,39,female
main-6130075825533155878,57,male
main-6116840454313782633,50,male
pretrain-5957556008684147949,58,male
main-6233883037724292359,50,male
pretrain-5892237287053114821,68,male
main-6125754229439910296,53,male
main-5543452012376344550,41,male
main-5582650460900024623,43,male
pretrain-6212275057127634257,46,male
pretrain-6155127940404472674,44,male
pretrain-6247568091889780505,42,male
pretrain-6113550938861837500,45,male
pretrain-6219673567791731055,54,male
pretrain-6110234365115795850,47,male
main-6222276317973172143,44,female
main-5992171297606255672,51,male
pretrain-6176241140507654875,53,male
pretrain-6102337208748725029,32,female
main-5972801424598032433,42,male
main-6134861278094332401,37,male
main-6151335913648346755,55,male
main-6119438050534405263,53,male
pretrain-6119453512416670865,54,male
main-5562988100618919203,48,male
main-6106515782431013260,43,male
main-5720096286319685551,51,male
main-6115000490324173496,47,male
pretrain-5860767202681934019,42,male
pretrain-6262727178960300826,30,male
main-6130214982473543382,47,male
main-5954958412463581171,58,male
main-5949813471139724631,56,male
main-6209692922789344072,51,male
main-6058266978821208038,39,male
pretrain-6279766173217041953,51,female
pretrain-5935567923612276359,43,male
main-5973995855003050094,45,male
pretrain-6122793278986045329,57,male
pretrain-6086237523839596030,39,female
pretrain-6209677460907075383,47,female
main-6015518739827306440,48,female
pretrain-6188865767378227249,29,female
main-6078272077492450549,48,male
main-5554009900983384051,47,male
pretrain-5539702505926936192,49,male
main-5570529633693972071,37,female
pretrain-6137234677022104166,53,male
main-6036068869978978350,43,male
main-5934254952109889096,43,male
pretrain-6105765881141132577,58,male
pretrain-6116133073200202315,46,male
main-6075715712957872261,54,female
main-6224876491174173375,41,female
main-6082329533097025668,37,male
pretrain-5970315927024540005,46,male
main-5929461768607545810,38,male
pretrain-5985201854175750422,43,male
pretrain-6053071786379959277,40,male
pretrain-5995592239058235997,46,male
pretrain-6226186885696121650,53,male
main-6284320986034388153,58,male
pretrain-6297964808643602343,45,male
main-5906270233699343178,46,male
main-5989855880737045450,36,male
pretrain-5682422121689376091,43,male
pretrain-6283492486842988448,41,female
pretrain-5948019892796848934,51,male
main-6338273935710083967,42,male
main-5614883331463051232,44,male
pretrain-5995812570879872736,63,male
pretrain-6239727629090265682,41,female
pretrain-6253825000245940557,52,male
pretrain-6126859754021905744,54,male
pretrain-6125085503031993292,41,female
pretrain-5937575391326426866,54,male
main-6260419493032221957,46,male
main-6128470366757969403,47,female
pretrain-6125012059091161576,50,female
pretrain-6114942508265678975,54,female
pretrain-6149864457852804213,52,male
pretrain-5992252472488865584,35,female
pretrain-6126140776496558590,47,male
main-5539444807889172133,46,male
pretrain-6240459491517508963,48,male
main-6222655134088685357,43,female
pretrain-6237153225692978367,40,male
pretrain-6096109935666258957,46,male
main-6083454385031848078,63,male
main-6254482130242226889,44,female
pretrain-6095367765317509779,49,male
pretrain-6246318256405983779,48,female
main-5976728742694198746,43,female
pretrain-6235653423113302392,51,female
pretrain-5582650460900024623,49,male
main-6212851012242096738,53,male
main-5969956438261157881,62,male
main-6002526893253718481,51,male
main-5934316799638952671,48,male
main-6108742293477231256,38,female
main-5941406072657735357,52,male
main-6254536246830093202,50,female
main-6001854301505575951,54,male
pretrain-5963300097945875869,59,male
pretrain-5965429972227968094,39,female
main-6079040017644975404,65,male
pretrain-5931354560694962822,49,male
pretrain-5580920018576464659,40,female
main-5998850830744999379,41,male
main-6214822402230895684,47,male
main-6037841832348266408,54,male
main-6355193100379206640,32,male
pretrain-6114559826679667333,54,male
main-6387330622668248413,65,male
main-5870088140707656833,42,male
pretrain-6090439290345338853,50,male
pretrain-5995599969999369092,48,male
main-6371114973642221152,35,female
pretrain-6112727593631191883,52,male
pretrain-5541956075267145599,46,female
pretrain-6261660309214448793,47,male
pretrain-5973311666712799128,41,male
main-5709825731024778684,53,female
main-6390767026001714921,49,male
main-6385475196796375542,55,male
pretrain-5984413298179485784,51,male
main-5977671917511700697,46,male
main-5547327790864258654,50,male
main-6125441126324102670,37,female
main-5985121967783322712,52,female
main-6349108849707618270,64,male
pretrain-5897995549706850956,51,male
pretrain-5555462029426161799,49,male
pretrain-5993334804246742169,62,male
pretrain-6140640156591109469,46,male
main-6336851442541654996,33,male
main-5536915501648559593,54,male
pretrain-5943543677880933113,54,male
main-5710915793724504811,44,female
main-5991755115275275454,56,male
main-5883091583693023549,41,male
pretrain-6121263841131942672,43,female
main-6004436435713518818,43,male
pretrain-6022604147375534038,49,female
pretrain-6250496830088198607,64,male
pretrain-5961911105522995978,39,female
main-6239615530443840070,50,male
main-5712423327245401117,60,male
main-5978862482576623786,66,male
main-6243057087738130259,45,male
main-6000663736440710092,44,male
main-6329054788409218032,38,female
pretrain-6192561157239009848,53,male
pretrain-5952159811773500982,39,male
main-6094648787792151139,40,female
main-6105031441733445767,67,male
main-6084250671968458050,61,male
pretrain-6086848268189082898,69,male
pretrain-6128331209817519074,61,male
main-6212661604184277617,56,male
pretrain-6250083224737593779,52,male
main-5926508549094877801,43,male
pretrain-5859647504707866698,47,female
pretrain-5971320949371164880,52,male
pretrain-6002155808079344078,47,male
main-6128030991603588260,41,female
pretrain-6095251801200511498,60,male
pretrain-6156581357206958150,43,female
main-6180949283657598036,38,male
main-6224528598823197354,51,male
pretrain-6123941323744338551,48,male
main-6257122246639080445,51,male
pretrain-6126538919964896547,48,male
pretrain-5926864172386922578,53,male
main-6226691973850194220,51,male
main-5903887815340316127,40,male
pretrain-5988531312822955590,41,male
main-5995932400467368660,42,female
main-6038135608111311624,53,male
main-6122801009927180587,47,male
pretrain-6202982466016484390,56,male
pretrain-5867772723838360253,48,female
pretrain-5904599061924469448,47,male
main-6102070491279641383,40,female
pretrain-6287945508935485444,49,male
main-5552760065500247250,49,male
pretrain-6027791608875644805,44,female
pretrain-6109171360710104473,71,male
pretrain-6232684741718215798,42,male
main-6257153170403549003,39,female
pretrain-6096125397548517942,46,male
main-6021092748384069920,51,male
pretrain-5714530008704062393,55,male
main-6327295999301499598,53,female
pretrain-6036416762199451587,45,male
pretrain-5557920468706388610,40,male
main-6342112347982522696,41,male
main-6111391429305343319,33,female
pretrain-5890142202006204807,46,male
main-6145398550858351282,53,female
pretrain-5965124600053158030,57,male
main-6125321296736537027,53,male
main-6131718650523849495,52,male
pretrain-5993669811695835782,48,female
main-6219673567791731055,51,male
main-5574259812790550371,43,female
main-5932059364828169371,41,male
main-6135444964149858851,51,male
pretrain-6289112881177026921,40,female
pretrain-6058266978821208038,39,male
main-6220713379374157627,53,female
main-5993669811695835782,51,male
pretrain-5579161229468750443,38,female
pretrain-6144312353629196166,34,male
main-5982136536015934617,44,male
main-6117961440778038750,49,male
main-6284226926250605751,43,male
main-5943543677880933113,55,male
main-5984088598782397299,58,male
main-5948327841951944886,39,male
main-5983918517947051698,40,female
main-6225949803501445364,49,male
main-6343252661930009508,44,male
main-6358014893892677091,32,female
pretrain-6092432584667412606,53,male
main-6392197250111351363,48,male
pretrain-6082333398567592069,42,female
main-6120238202941714603,41,female
pretrain-6291710477397648280,40,male
main-6359982418410974886,44,female
main-6102441576453957598,41,male
pretrain-5860778799093633220,45,male
main-5603759795663124229,38,female
main-6152499420288837276,37,male
main-6105421854260720175,41,female
main-6393267985458244248,48,female
main-5656312156503537004,50,female
main-6155483563566161878,49,male
main-6093802249738109472,46,male
main-6211436250014789365,47,female
pretrain-5924980399730896575,63,male
pretrain-6014722452890693303,56,male
main-6250029108149729984,45,male
pretrain-6081606690101040237,52,male
main-6109847818059221741,35,female
main-6215897003048419264,44,female
pretrain-5966187604458917310,40,male
pretrain-5861185961993233701,52,male
main-6359564947589739760,51,female
pretrain-5922782235468799718,49,male
main-6101320589989761756,48,female
pretrain-5927606342735671442,48,male
pretrain-6052263903031517973,54,male
pretrain-6100578419640955573,39,female
main-6351636867458114391,48,male
pretrain-5537885734760724252,38,male
pretrain-5586269829840367371,51,female
main-6112039539870310071,49,male
pretrain-5667854451614786552,37,female
pretrain-6218486868327909343,27,female
main-6157627611240332857,48,male
